id,date,views,forwards,edit_date,reactions.results,media.photo.date,media.photo.sizes,cleaned_message,category,status,measurement,city,area,amount,currency
7637,2022-12-24,3401,2,2022-12-25,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '❤'}, 'count': 2, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '💯'}, 'count': 1, 'chosen_order': None}]",,,کـــود 0-H318   حويلي   مزارشريف: شهرك خالد  فروش | 65000$  با جور آمد     براي معلومات و ثبت زمین   0798576666 |,"زمین, حويلي","فروش, ",,مزارشریف,شهرك خالد فروش,65000,$
7626,2022-12-24,3341,1,2022-12-24,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 3, 'chosen_order': None}]",,,کـــود 0-H361   حويلي   مزارشريف: كارته اماني  فروش | 150000$  با جور آمد     براي معلومات و ثبت زمین   0798576666 |,"زمین, حويلي","فروش, ",,مزارشریف,كارته اماني فروش,150000,$
7615,2022-12-24,3199,2,2022-12-24,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 3, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '💯'}, 'count': 3, 'chosen_order': None}]",,,کـــود 0-K189   زمين   مزارشريف: گذر گله چنار  فروش | في متر 2000 افغاني با جور آمد     براي معلومات و ثبت زمین   0798576666,"زمین, زمين","فروش, ",متر,مزارشریف,گذر گله چنار,25.3164557,$
7607,2022-12-22,3453,1,2022-12-22,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 3, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '💯'}, 'count': 2, 'chosen_order': None}]",,,کـــود 0-K194   زمين   مزارشريف: كارته ايشاني  فروش | في متر 30$  با جور آمد     براي معلومات و ثبت زمین   0798576666,"زمین, زمين","فروش, ",متر,مزارشریف,كارته ايشاني فروش,30,$
7605,2022-12-22,3415,0,2022-12-22,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 2, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '💯'}, 'count': 2, 'chosen_order': None}]",,,کـــود 0-H310   حويلي   مزارشريف: سرك دوم تختيكم  فروش | في متر 250$  با جور آمد     براي معلومات و ثبت زمین   0798576666 |,"زمین, حويلي","فروش, ",متر,مزارشریف,سرك دوم تختيكم,250,$
7603,2022-12-22,3301,0,2022-12-22,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 4, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '💯'}, 'count': 1, 'chosen_order': None}]",,,"کـــود 1-H65   حویلی   کابل: سلیم کاروان   فروش | 38,000$ با جور آمد    براي معلومات و ثبت زمین    بخش مشتریان | 0782821919","حویلی, زمین","فروش, ",,کابل,سلیم کاروان فروش,38000,$
7595,2022-12-21,3428,2,2022-12-21,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 10, 'chosen_order': None}]",,,کـــود 0-H360   حويلي   مزارشريف: شهرك خالد  فروش | 17000$  با جور آمد     براي معلومات و ثبت زمین   0798576666 |,"زمین, حويلي","فروش, ",,مزارشریف,شهرك خالد فروش,17000,$
7588,2022-12-21,3303,0,2022-12-21,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 5, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '💯'}, 'count': 1, 'chosen_order': None}]",,,"کـــود 1-H74   حویلی   کابل: دارلامان   فروش | 37,000$ با جور آمد    براي معلومات و ثبت زمین    بخش مشتریان | 0782821919","حویلی, زمین","فروش, ",,کابل,دارلامان فروش |,37000,$
7581,2022-12-20,3335,9,2022-12-20,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 9, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '💯'}, 'count': 2, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '🤩'}, 'count': 1, 'chosen_order': None}]",,,کـــود 0-H346   حويلي   مزارشريف: پروزه S  فروش | 50000$ با جور آمد     براي معلومات و ثبت زمین   0798576666,"زمین, حويلي","فروش, ",,مزارشریف,پروزه S فروش,50000,$
7573,2022-12-20,3359,5,2022-12-20,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 5, 'chosen_order': None}]",,,کـــود 0-H359   حويلي   مزارشريف: كارته ايشاني  فروش | 30000$  با جور آمد     براي معلومات و ثبت زمین   0798576666,"زمین, حويلي","فروش, ",,مزارشریف,كارته ايشاني فروش,30000,$
7571,2022-12-19,3432,2,2022-12-19,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '💯'}, 'count': 5, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👌'}, 'count': 3, 'chosen_order': None}]",,,کـــود 0-H319   حويلي   مزارشريف: شهرك خالد  فروش | 50000$  با جور آمد     براي معلومات و ثبت زمین   0798576666,"زمین, حويلي","فروش, ",,مزارشریف,شهرك خالد فروش,50000,$
7561,2022-12-19,3339,2,2022-12-19,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 10, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '💯'}, 'count': 1, 'chosen_order': None}]",,,کـــود 0-H325   حويلي   مزارشريف: شهرك خالد  فروش | 30000$  با جور آمد     براي معلومات و ثبت زمین   0798576666,"زمین, حويلي","فروش, ",,مزارشریف,شهرك خالد فروش,30000,$
7554,2022-12-19,3165,0,2022-12-19,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 2, 'chosen_order': None}]",,,"کـــود 1-H173   حویلی   کابل: چهاراهی شهید   فروش | 55,000$ با جور آمد    براي معلومات و ثبت زمین    بخش مشتریان | 0782821919","حویلی, زمین","فروش, ",,کابل,چهاراهی شهید فروش,55000,$
7552,2022-12-18,3206,1,2022-12-18,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 8, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '😐'}, 'count': 2, 'chosen_order': None}]",,,کـــود 0-H351   حويلي   مزارشريف: آريانا  فروش | 250000$ با جور آمد     براي معلومات و ثبت زمین   0798576666,"زمین, حويلي","فروش, ",,مزارشریف,آريانا فروش |,250000,$
7547,2022-12-18,3232,4,2022-12-18,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 16, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👎'}, 'count': 4, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '💯'}, 'count': 2, 'chosen_order': None}]",,,کـــود 0-K198   زمين   مزارشريف: شهرك خالد  فروش | 3500$  با جور آمد     براي معلومات و ثبت زمین   0798576666,"زمین, زمين","فروش, ",,مزارشریف,شهرك خالد فروش,3500,$
7545,2022-12-18,3168,0,2022-12-18,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 8, 'chosen_order': None}]",,,"کـــود 1-H172   حویلی   کابل: ناحیه اول   فروش | 150,000$ با جور آمد    براي معلومات و ثبت زمین    بخش مشتریان | 0782821919","حویلی, زمین","فروش, ",,کابل,ناحیه اول فروش,150000,$
7543,2022-12-17,3219,1,2022-12-17,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 3, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '💯'}, 'count': 1, 'chosen_order': None}]",,,کـــود 0-K187   كارته مندوي  فروش | في متر 250$  با جور آمد     براي معلومات و ثبت زمین   0798576666,زمین,"فروش, ",متر,,,250,$
7538,2022-12-17,3181,0,2022-12-17,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👎'}, 'count': 3, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '❤'}, 'count': 2, 'chosen_order': None}]",,,کـــود 0-K197   زمين   مزارشريف: گذر قلندر شاه دوم  فروش | في متر 400$  با جور آمد     براي معلومات و ثبت زمین   0798576666,"زمین, زمين","فروش, ",متر,مزارشریف,گذر قلندر شاه,400,$
7536,2022-12-17,3127,0,2022-12-17,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '💯'}, 'count': 5, 'chosen_order': None}]",,,"کـــود 1-H71   حویلی   کابل: بلاک سر مینه   فروش | 65,000$ با جور آمد    براي معلومات و ثبت زمین    بخش مشتریان | 0782821919","حویلی, زمین, بلاک","فروش, ",,کابل,بلاک سر مینه,65000,$
7529,2022-12-16,3326,0,2022-12-16,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 4, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '💯'}, 'count': 1, 'chosen_order': None}]",,,کـــود 1-H70   حویلی   کابل: کارته نوع   فروش | 77 لک افغانی با جور آمد    براي معلومات و ثبت زمین    بخش مشتریان | 0782821919,"حویلی, زمین","فروش, ",,کابل,کارته نوع فروش,98175,$
7527,2022-12-15,3329,1,2022-12-16,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 2, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '💯'}, 'count': 2, 'chosen_order': None}]",,,کـــود 0-K196   زمين   مزارشريف: گذر حيات  فروش | 45000$  با جور آمد     براي معلومات و ثبت زمین   0798576666,"زمین, زمين","فروش, ",,مزارشریف,گذر حيات فروش,45000,$
7525,2022-12-15,3287,1,2022-12-15,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 6, 'chosen_order': None}]",,,کـــود 0-H339   حويلي   مزارشريف: شهرك خالد  فروش | 95000$ با جور آمد     براي معلومات و ثبت زمین   0798576666,"زمین, حويلي","فروش, ",,مزارشریف,شهرك خالد فروش,95000,$
7516,2022-12-15,3311,5,2022-12-15,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 8, 'chosen_order': None}]",,,کـــود 0-H358   حويلي   مزارشريف: نزديك چوك الكوزي   فروش | 65000$  با جور آمد     براي معلومات و ثبت زمین   0798576666,"زمین, حويلي","فروش, ",,مزارشریف,نزديك چوك الكوزي,65000,$
7514,2022-12-14,3391,0,2022-12-14,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 7, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '🤩'}, 'count': 1, 'chosen_order': None}]",,,"کـــود 1-B32   حویلی   کابل: خیرخانه  فروش | 50,000$ با جور آمد    براي معلومات و ثبت زمین    بخش مشتریان | 0782821919","حویلی, زمین","فروش, ",,کابل,خیرخانه فروش |,50000,$
7506,2022-12-14,3128,0,2022-12-14,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 4, 'chosen_order': None}]",,,کـــود 0-K195   زمين   مزارشريف: چغدك  فروش | في متر 220$  با جور آمد     براي معلومات و ثبت زمین   0798576666,"زمین, زمين","فروش, ",متر,مزارشریف,چغدك فروش |,220,$
7503,2022-12-14,3013,1,2022-12-14,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '💯'}, 'count': 4, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '❤'}, 'count': 3, 'chosen_order': None}]",,,کـــود 0-H343   حويلي   مزارشريف: شهرك خالد  فروش | 75000$ با جور آمد     براي معلومات و ثبت زمین   0798576666,"زمین, حويلي","فروش, ",,مزارشریف,شهرك خالد فروش,75000,$
7492,2022-12-14,2978,2,2022-12-14,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 12, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '💯'}, 'count': 1, 'chosen_order': None}]",,,کـــود 0-HG59   حويلي   مزارشريف: 3 دوكان  گرو | 8000$  با جور آمد     براي معلومات و ثبت زمین   0798576666,"زمین, حويلي","گرو, ",,مزارشریف,3 دوكان گرو,8000,$
7490,2022-12-14,3064,0,2022-12-14,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '💯'}, 'count': 2, 'chosen_order': None}]",,,"کـــود 1-H45   حویلی   کابل: قلعه احمد خان   فروش | 37,000$ با جور آمد    براي معلومات و ثبت زمین    بخش مشتریان | 0782821919","حویلی, زمین","فروش, ",,کابل,قلعه احمد خان,37000,$
7488,2022-12-13,3181,3,2022-12-13,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '💯'}, 'count': 3, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 1, 'chosen_order': None}]",,,کـــود 0-BG26   بلاك   مزارشريف: تخنيكم  گرو | 15000$  با جور آمد     براي معلومات و ثبت زمین   0798576666,"زمین, بلاك","گرو, ",,مزارشریف,تخنيكم گرو |,15000,$
7480,2022-12-13,2972,0,2022-12-13,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👎'}, 'count': 2, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '❤'}, 'count': 1, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '💯'}, 'count': 1, 'chosen_order': None}]",,,کـــود 0-H282   حويلي   مزارشريف: كارته صلح، كوچه 2  فروش | 65000$  با جور آمد     براي معلومات و ثبت زمین   0798576666,"زمین, حويلي","فروش, ",,مزارشریف,كارته صلح، كوچه,65000,$
7475,2022-12-13,2975,0,2022-12-13,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 5, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '💯'}, 'count': 1, 'chosen_order': None}]",,,"کـــود 1-B30   حویلی   کابل: گولایی جمهوریت  فروش | 25,000$ با جور آمد    براي معلومات و ثبت زمین    بخش مشتریان | 0782821919","حویلی, زمین","فروش, ",,کابل,گولایی جمهوریت فروش,25000,$
7467,2022-12-12,3194,2,2022-12-12,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '❤'}, 'count': 4, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 1, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '😱'}, 'count': 1, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '💯'}, 'count': 1, 'chosen_order': None}]",,,کـــود 0-H355   حويلي   مزارشريف: ختم پروژه S  فروش | 20000$  با جور آمد     براي معلومات و ثبت زمین   0798576666,"زمین, حويلي","فروش, ",,مزارشریف,ختم پروژه S,20000,$
7464,2022-12-12,3188,3,2022-12-12,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 12, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '💯'}, 'count': 3, 'chosen_order': None}]",,,کـــود 0-H354   حويلي   مزارشريف: شهرك خالد  فروش | 33000$  با جور آمد     براي معلومات و ثبت زمین   0798576666,"زمین, حويلي","فروش, ",,مزارشریف,شهرك خالد فروش,33000,$
7456,2022-12-12,3092,1,2022-12-12,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '💯'}, 'count': 3, 'chosen_order': None}]",,,"کـــود 1-B29   بلاک   کابل: خیرخانه  فروش | 44,000$ با جور آمد    براي معلومات و ثبت زمین    بخش مشتریان | 0782821919","زمین, بلاک","فروش, ",,کابل,خیرخانه فروش |,44000,$
7450,2022-12-11,3110,1,2022-12-11,"[{'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '💯'}, 'count': 2, 'chosen_order': None}, {'_': 'ReactionCount', 'reaction': {'_': 'ReactionEmoji', 'emoticon': '👍'}, 'count': 1, 'chosen_order': None}]",,,"کـــود 1-H69   حویلی   کابل: کارته نوع   فروش | 95,000$ با جور آمد    براي معلومات و ثبت زمین    بخش مشتریان | 0782821919","حویلی, زمین","فروش, ",,کابل,کارته نوع فروش,95000,$
